shop,title,price,old_price,discount,date_start,date_end,additional_info,img
maxima,"Raikytas PIENIŠKAS batonas LIETUVOS KEPĖJAS*, 330 g",0.59,0.85,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d6cec29.png
maxima,"Raikyta GARDĖSIO SUMUŠTINIŲ duona*, 2 rūšių, 240–500 g",1.29,1.59,-18%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d69c326.png
maxima,"Raikyta kvietinė VILNIAUS DUONA GOJA*, 500 g",1.49,1.89,-21%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d68b64d.png
maxima,"Raikyta plikyta KLAIPĖDOS duona*, 800 g",1.59,1.99,-20%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d707f37.png
maxima,"Raikyta juoda MOČIUTĖS; RUGELIS VILNIAUS DUONA*, 2 rūšių, 350–450 g",1.59,1.99,-20%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d744a6a.png
maxima,"Raikyta ekologiška visų grūdo dalių ruginė duona TREJOS GIRNOS*, 400 g",1.59,1.89,-15%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dc60291.png
maxima,"Rankų darbo itališka čiabata su mažai cukrų*, 300 g, 1 vnt.",0.99,1.19,-16%,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddabe24d3.png
maxima,"Raikyta skrudinamoji duona TOSTE PROTEIN*, 380 g",1.69,2.09,-19%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddac02f64.png
maxima,"BIRŽŲ DUONOS raikyta avižinė duona be glitimo*, 210 g",2.39,2.99,-20%,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddab94ded.png
maxima,"Ekologiškos paninių duonelės SCHNITZER be glitimo*, 188 g",2.69,3.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddab45993.png
maxima,"Ekologiška duona SCHNITZER BAGUETTE be glitimo*, 360 g",3.99,5.99,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddac19cd2.png
maxima,"Ekologiška baltyminė duona SCHNITZER TOASTIE be glitimo*, 170 g",2.69,3.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddabbd415.png
maxima,"Visų grūdo dalių raikyta bemielė duona BEATOS VIRTUVĖ*, 300 g",1.39,1.79,-22%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddabaa02d.png
maxima,"BIRŽŲ DUONOS raikyta KETO duona be glitimo*, 180 g",1.99,2.49,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddac5f0ba.png
maxima,"Duona SCHAR FLATBREADS be glitimo*, 180 g",3.99,5.49,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddacd521c.png
maxima,"BIRŽŲ DUONOS plėšomosios sviestinės bandelės*, 300 g",1.49,2.39,-37%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/69709b6f84796.png
maxima,"BIRŽŲ DUONOS plėšomosios bandelės*, 150 g",0.89,1.39,-35%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/69709b6fad1c9.png
maxima,"Perkant 2 ar daugiau šaldytos produkcijos, taikoma 30 % nuolaida*",,,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ee1008a.png
maxima,"Šaldyta ryklinių šamų filė be odos NOWACO*, 560 g",3.15,4.55,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75e3c5205.png
maxima,"Šaldyti kalmarų žiedai su tešlos plutele WELL DONE*, 500 g",2.09,2.99,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75e4491b9.png
maxima,"Šaldytos virtos didžiosios tigrinės krevetės be kiautų WELL DONE*, 225 g",4.19,5.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75e7bc06c.png
maxima,"Šaldyti koldūnai su mėsos įdaru PINIGĖLIAI*, 500 g",2.39,3.69,-35%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75edde72a.png
maxima,Šaldytiems gaminiams PASAULIO PUODAI*,,,-40%,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75eca35d9.png
maxima,"Šaldyti cepelinai su mėsa WELL DONE*, 400 g",1.39,1.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ecc72dc.png
maxima,"Šaldytas prancūziškas batonas WELL DONE su česnakiniu sviestu*, 350 g",1.39,1.99,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ed2433d.png
maxima,"Šaldyti saldūs blyneliai VIČI*, 500 g",2.19,3.19,,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75ecf32dc.png
maxima,"Šaldytos apkeptos banguotos bulvių lazdelės AVIKO*, 750 g",2.09,2.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ed48515.png
maxima,"Plombyras; šerbetas vafliniame puodelyje NYKŠTUKAS*, 2 rūšių, 72–76 g",0.79,1.19,-33%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ec7e2bb.png
maxima,"Valgomieji ledai TWIX; BOUNTY; SNICKERS*, 3 rūšių, 39–48 g",0.85,1.25,-32%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ed6d526.png
maxima,"Valgomieji ledai ant pagaliuko NESTLÉ NESQUIK*, 1 dėž. (9 vnt. × 36 g)",2.59,3.79,,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75edba057.png
maxima,Valgomiesiems ledams MAGNUM*,,,-40%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d80e01f.png
maxima,"Plombyras; valgomieji ledai indelyje AURUM*, 3 rūšių, 445–455 g",4.99,7.29,-31%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d874a71.png
maxima,"Valgomieji ledai ant pagaliuko NUTRI PROTEIN*, 3 rūšių, 67–73 g",1.19,1.69,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbc5a3c1.png
maxima,"Valgomieji grietininiai ledai ant pagaliuko KLASIKA*, 2 rūšių, 50 g",0.89,1.19,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbd6a916.png
maxima,"Plombyras puodelyje NYKŠTUKAS be laktozės*, 2 rūšių, 74–75 g",0.89,1.19,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbd01fb7.png
maxima,"Plombyras indelyje NYKŠTUKAS, braškių skonio, be laktozės*, 400 g",4.99,7.29,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbcd5d2a.png
maxima,"Šaldytų uogų ir vaisių rinkinys BERIBU*, 2 rūšių, 240 g",3.29,3.69,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbd8ca8d.png
maxima,"Šaldytas uogų mišinys HORTEX su avietėmis*, 300 g",2.69,3.35,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbc9814e.png
maxima,"Šaldyta veganiška pica ANAMMA MEXICANA*, 350 g",4.29,5.39,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb1bec16.png
maxima,"Šaldyti falafeliai; sojų dešrelės; maltinukai ANAMMA*, 3 rūšių, 300–325 g",3.99,4.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb1ead26.png
maxima,"Šaldytas sojų faršas ANAMMA*, 450 g",5.59,6.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb26f4b7.png
maxima,"Šaldytas meksikietiškas maisto ruošinys HORTEX*, 450 g",2.89,3.65,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddb23e9cb.png
maxima,"Šaldytas meksikietiškas daržovių mišinys HORTEX MEXICO MIX*, 400 g",1.29,1.59,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb257943.png
maxima,"Šaldytas kepamų daržovių mišinys HORTEX su itališkais prieskoniais*, 400 g",1.55,1.95,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb227c67.png
maxima,"Šaldytas daržovių mišinys HORTEX SPRING VEGETABLES*, 400 g",1.19,1.49,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb1a37e7.png
maxima,"Šaldytas daržovių mišinys HORTEX VIP*, 400 g",1.49,1.85,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddb28474e.png
maxima,"Šaldytos virtos baltakojės blyškiosios krevetės SUNRISE*, 225 g",4.79,5.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb1d60e5.png
maxima,"Šaldytos nevirtos krevetės SUNRISE*, 2 rūšių, 800 g",15.99,19.99,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddb210464.png
maxima,"Šaldytos virtos čilinės midijos SUNRISE be kiautų*, 180 g",2.05,2.59,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddb6ca1a0.png
maxima,"Šaldyta silkių MATJES filė NOWACO EXCLUSIVE be odos*, 350 g",5.99,7.65,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb6afe49.png
maxima,"Šaldyti melsvųjų vilkžuvių pjausniai SUNRISE*, 900 g",4.79,5.99,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddb665796.png
maxima,"Šaldyta ryklinių šamų filė SUNRISE be odos*, 750 g",5.59,6.99,,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddb6316ab.png
maxima,"Šaldyta ilgųjų jūrinių lydekų filė SUNRISE be odos*, 750 g",5.89,7.39,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb67ded7.png
maxima,"Šaldyta pica DR. OETKER FELICIANA*, 3 rūšių, 320–360 g",2.15,3.59,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695e6cc1d87ec.png
maxima,Šaldytai produkcijai JUDEX*,,,-40%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695e6cc1aee5b.png
maxima,"Šaldytos gruzdintos bulvytės FARM FRITES LONG & CRUNCHY*, 600 g",1.65,2.79,-40%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695e6cc186c66.png
maxima,"Sveriamiems saldainiams, sald. dėžutėse, vafliams ir sausain. ROSHEN*",,,-50%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dcdfd61.png
maxima,"Sausainiai MILKA CHOCO*, 3 rūšių, 135–150 g",2.09,2.79,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d498cea.png
maxima,"Sausainiai MULINO BIANCO BARILLA*, 3 rūšių, 350 g",2.19,2.99,,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75d4593da.png
maxima,"BIRŽŲ DUONOS sausainiai SNIEGUTIS*, 400 g",2.29,3.79,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d4b2359.png
maxima,"Plikyti sausainiai ROLANTA*, 2 pak. × 250 g",2.99,,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d4713de.png
maxima,"KASDIENIAI riestainiai JAVINĖ*, 300 g",1.39,1.85,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d7aa378.png
maxima,"PERGALĖS saldainiai RAUDONOJI AGUONA*, sveriami, 1 kg",6.99,9.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dd4d814.png
maxima,"PERGALĖS saldainiai VELIUONA*, sveriami, 1 kg",8.59,12.59,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dd04a4a.png
maxima,"Saldainiai MIGLĖ*, sveriami, 1 kg",7.29,11.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dc7dbd4.png
maxima,"PERGALĖS saldainių rinkinys VILNIUS; MARC DE CHAMPAGNE; SOSTINĖ*, 3 rūšių, 140–170 g",3.99,4.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dcc798d.png
maxima,"Karameliniai saldainiai TOFFIFEE su lazdynų riešutų kremu*, 125 g",1.79,2.89,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dd1d39e.png
maxima,"Pieninis šokoladas PERGALĖ*, 2 rūšių, 85–100 g",1.49,2.29,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dd3433d.png
maxima,"Vaflinis batonėlis PRINCE POLO*, 3 rūšių, 2 vnt. × 45 g",1.19,,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dc95efb.png
maxima,"Vaflinis batonėlis LION*, 3 rūšių, 60–62 g",0.79,1.19,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dcae3cd.png
maxima,Guminukams HARIBO*,,,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dd659be.png
maxima,"Zefyrai LAIMA*, 3 rūšių, 200 g",1.29,1.89,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d4063de.png
maxima,"Becukriai sausainiai BOGUTTI LA GUSTOSA su saldikliu*, 2 rūšių, 150 g",1.79,2.39,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb92298c.png
maxima,"Datulės šokolade CHOCODATE*, 3 rūšių, 90 g",3.99,4.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb87d7d6.png
maxima,"Becukris juodas šokoladas VALOR*, 2 rūšių, 100 g",2.99,4.39,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb64ade1.png
maxima,"Becukris juodasis šokoladas VALOR su migdolais*, 150 g",3.99,5.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb696d8b.png
maxima,Baltyminiams batonėliams GRENADE*,,,-40%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbf07a8d.png
maxima,"Batonėlis NAKD*, 3 rūšių, 1 dėž. (4 pak. × 35 g)",3.49,4.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb37422f.png
maxima,"Baltyminis batonėlis ME2U*, 3 rūšių, 60 g",1.49,2.15,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb32969a.png
maxima,"Baltyminis riešutų batonėlis MAXI NUTRITION*, 2 rūšių, 46 g",1.99,2.49,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb2d6327.png
maxima,"Maži datulių batonėliai GOOD CALORIES*, 3 rūšių, 102–108 g",2.99,3.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb38d3db.png
maxima,"Baltyminis batonėlis MAXSPORT CRUNCHY*, 2 rūšių, 40 g",1.29,1.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb343154.png
maxima,"Ekologiškas avižų batonėlis LIFE BAR*, 3 rūšių, 40 g",1.39,1.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb2bbb7a.png
maxima,"Baltyminis batonėlis GO ON*, 3 rūšių, 50 g",0.79,1.15,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb2ecddd.png
maxima,"Baltyminis vaflis; blynelis GO FITNESS*, 3 rūšių, 50 g",1.99,2.69,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb35b44d.png
maxima,"Pieninis šokoladas LACMI*, 3 rūšių, 85–90 g",1.09,1.89,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695e6cc059b9e.png
maxima,Saldainiams M&M’S ir MALTESERS*,,,-40%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695e6cbfd751c.png
maxima,"Tepamasis kremas KIDDY su lazdynų riešutais ir kakava*, 700 g",4.99,6.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695e6cc0328b1.png
maxima,"Sausainiai OREO*, 3 rūšių, 154–157 g",1.49,2.49,-40%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695e6cc01e559.png
maxima,"Majonezinis padažas VILNIUS*, 3 rūšių, 22,6–25 % rieb., 420 ml",1.99,2.29,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75e1ab9a6.png
maxima,"KĖDAINIŲ KONSERVŲ YPATINGAS pomidorų padažas*, 720 g",1.99,2.89,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75e18f6ab.png
maxima,Dribsniams ir granoloms GRACI*,,,-25%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75f13d51a.png
maxima,"Kakaviniai javainiai; sausi pusryčiai OHO!*, 2 rūšių, 500 g",2.19,3.19,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75f18d8ac.png
maxima,"Ekologiška grikių granola ELEMENT*, 3 rūšių, 255 g",2.99,4.49,-33%,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75f16539f.png
maxima,"Avižiniai dribsniai ELOVENA*, 500 g",1.79,2.59,-30%,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75f21bb7a.png
maxima,"Avižinių dribsnių košė AXA*, 3 rūšių, 40 g",0.39,0.55,-29%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75f2c090c.png
maxima,"Grikių kruopos GALINTA*, 2 rūšių, 800 g",1.79,2.79,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75f26cc85.png
maxima,Ryžiams ir kitoms kruopoms GRALLA*,,,-35%,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75f1e7311.png
maxima,"Kvietiniai KAUNO GRŪDŲ miltai EKSTRA*, 405 D, 1,75 kg",1.59,2.39,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75f1bd159.png
maxima,"Makaronai DIVELLA*, 3 rūšių, 500 g",1.09,1.59,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75f245375.png
maxima,"Greitai paruošiami makaronai NONGSHIM*, 2 rūšių, 120 g",1.49,2.35,-36%,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75ea6a1a2.png
maxima,"Greitai paruošiami makaronai REEVA*, 3 rūšių, 60 g",0.45,0.59,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ea8d7a3.png
maxima,"Baltasis cukrus WELL DONE*, 1 kg",0.79,1.09,-27%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75eab008b.png
maxima,"Želė DR. OETKER*, 3 rūšių, 72 g",0.89,1.29,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ead21a7.png
maxima,Prieskoniams SAUDA*,,,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ea22ba0.png
maxima,"Saulėgrąžų; rapsų aliejus WELL DONE*, 2 rūšių, 1 l",1.69,2.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ea46516.png
maxima,"Ekologiškas šalto spaudimo alyvuogių aliejus BIONATURALIS*, 750 ml",12.99,17.49,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ea00645.png
maxima,"Natūralios citrinų sultys POLENGHI*, 200 ml",0.89,1.29,-31%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dbab3d9.png
maxima,Padažams BUGA’S*,,,-25%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dc15495.png
maxima,Produkcijai KIKKOMAN*,,,-25%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75db93788.png
maxima,"Jūrų dumblių užkandis SAITAKU*, 10 g",1.19,1.49,,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75d48524b.png
maxima,"Spraginamieji kukurūzai ESTRELLA*, 3 rūšių, 90 g",0.79,1.19,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d7bbcc2.png
maxima,"Bulvių traškučiai ESTRELLA*, 3 rūšių, 180 g",1.89,3.19,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75de0abf5.png
maxima,"Bulvių traškučiai LAY’S*, 3 rūšių, 120–130 g",1.69,2.29,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75ddcccae.png
maxima,"Keptos ir sūdytos pistacijos ARIMEX*, 500 g",10.39,13.85,,,01.26,XX,https://offers.maxima.lt/media/MarketingOffer/696e75ddb34f1.png
maxima,"Riešutams, džiovintiems vaisiams ir jų mišiniams SEEBERGER*",,,-25%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75dde5fae.png
maxima,"Džiovintos spanguolės WELL DONE*, 200 g",2.19,2.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75de24d06.png
maxima,Šaltyje džiovintiems vaisiams SUPERGARDEN*,,,-30%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75de58913.png
maxima,"Juodosios kepintos saulėgrąžų sėklos BAZARO*, 2 rūšių, 300 g",2.49,3.39,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d58772e.png
maxima,"Krekeriai GAIDELIS*, 3 rūšių, 70–72 g",0.59,0.99,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d54ba92.png
maxima,"Duonos traškučiai MARETTI*, 3 rūšių, 70 g",0.89,1.15,,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d4da3be.png
maxima,"Traškučiai TALER OVEN BAKED*, 2 rūšių, 135–180 g",1.15,1.69,-31%,,01.26,,https://offers.maxima.lt/media/MarketingOffer/696e75d575216.png
maxima,Produkcijai be glitimo BALVITEN*,,,-20%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddac4a922.png
maxima,"Visų grūdo dalių speltų kvietiniai miltai MALSENA*, 1 kg",1.79,2.39,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb616edb.png
maxima,"Kvietiniai visų grūdo dalių miltai MALSENA*, 1,75 kg",1.29,1.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb5ef2ca.png
maxima,"Visų grūdo dalių ruginiai miltai MALSENA*, 1,75 kg",1.29,1.79,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb5d56f8.png
maxima,"Kviečių sėlenos MALSENA*, 200 g",0.69,0.89,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddae116a9.png
maxima,"Šviesūs speltų kvietiniai miltai MALSENA*, 1 kg",1.79,2.39,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddae96693.png
maxima,"Kukurūzų miltai MALSENA*, 1 kg",1.29,2.25,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddae6657a.png
maxima,"Balkšvųjų gysločių sėklų luobelės ŽOLYNĖLIS*, 200 g",5.99,9.99,-40%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddae3b596.png
maxima,"Margainių vaisių milteliai ŽOLYNĖLIS*, 300 g",3.49,5.49,-36%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddadf0b95.png
maxima,"Kanapių sėklų baltymų milteliai ŽOLYNĖLIS*, 300 g",2.29,3.29,-30%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddae2609c.png
maxima,"Kviečių želmenų milteliai ŽOLYNĖLIS*, 200 g",4.49,6.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddadda4c0.png
maxima,"Smulkintos vynuogių sėklos ŽOLYNĖLIS*, 200 g",3.49,4.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbc3911c.png
maxima,"Džiovintų vaisių ir uogų mišinys URBAN FOOD IMUNITETAS*, 70 g",6.99,8.49,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbbc76df.png
maxima,"Daržovių mišinys vaikams URBAN FOOD*, 70 g",5.99,6.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbb67c30.png
maxima,"Ekologiški juodųjų serbentų; miško mėlynių milteliai URBAN FOOD*, 2 rūšių, 100 g",7.49,8.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbb292ef.png
maxima,"Ekologiški špinatų; burokėlių; šaltalankių milteliai URBAN FOOD*, 3 rūšių, 100 g",4.99,5.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbb480d7.png
maxima,"Baltosios bolivinės balandos AMRITA*, 400 g",2.49,3.99,-37%,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbba75ac.png
maxima,"Sėklų mišinys su migdolais; braškėmis BEATOS VIRTUVĖ*, 2 rūšių, 150 g",2.39,2.99,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbb07bc2.png
maxima,"Linų sėmenys ALVO*, 500 g",1.75,2.19,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbbee318.png
maxima,"Ekologiški saulėgrąžų branduoliai ALVO*, 350 g",1.99,2.59,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbb87efb.png
maxima,"Linų sėmenys ALVO*, 150 g",0.69,0.89,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddbc19602.png
maxima,"Sezamų sėklų mišinys ALVO*, 100 g",0.95,1.19,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb08a935.png
maxima,"Lukštentos kanapių sėklos ALVO*, 120 g",2.45,3.05,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb0019f7.png
maxima,"Ispaninių šalavijų sėklos ALVO*, 100 g",2.19,2.79,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb030ef4.png
maxima,"Riešutų ir džiovintų vaisių mišinys HARMONY WELL DONE*, 500 g",3.99,4.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddafcac17.png
maxima,"Anakardžiai; graikiniai riešutai WELL DONE*, 2 rūšių, 500 g",6.39,7.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb017713.png
maxima,"Džiovintos slyvos WELL DONE*, 500 g",4.79,5.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb072bd8.png
maxima,"Kukurūzų makaronai SAM MILLS be glitimo*, 2 rūšių, 500 g",1.29,1.89,-31%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb0499ab.png
maxima,"Kruopų makaronai SAM MILLS*, 3 rūšių, 250 g",2.19,3.45,-36%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb05dff7.png
maxima,"Bulvių virtinukai AL DENTE be glitimo*, 500 g",2.49,3.49,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb710cee.png
maxima,"Tortilijos OLD EL PASO be glitimo*, 216 g",2.69,4.49,,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddb785f79.png
maxima,"Kečupas HEINZ ZERO*, 400 ml",2.69,3.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddb7de47b.png
maxima,"Ekologiškas šaltai spaustas linų sėmenų aliejus BIONATURALIS*, 250 ml",2.99,3.99,,,02.02,,https://offers.maxima.lt/media/MarketingOffer/695bddc075213.png
maxima,"Saulėgrąžų kremas SUNFLY*, 3 rūšių, 330 g",3.49,4.99,-30%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbf6f55f.png
maxima,"Ekologiškas šalto spaudimo kokosų aliejus AMRITA*, 200 ml",2.49,3.79,-34%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddc0041ca.png
maxima,"Ekologiškas kokosų žiedų cukrus AMRITA*, 400 g",3.49,5.49,-36%,,02.02,XXX,https://offers.maxima.lt/media/MarketingOffer/695bddc02fe77.png
maxima,"Saldiklis su stevija DULCI LIGHT*, 1 dėž. (50 vnt.)",2.29,2.99,-23%,,02.02,XX,https://offers.maxima.lt/media/MarketingOffer/695bddbf2a5a6.png
